seed,value,params,trial_number,batch_size,n_steps,gamma,lr,ent_coef,cliprange,noptepochs,lamdba,max_grad_norm,vf_coef,cliprange_vf
42,-30.0,"{'gamma': 0.995, 'lr': 0.00028268362593358187, 'tau': 0.1584220946645325, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 7169, 'train_freq': 614, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",67,512,,0.995,0.00028268362593358187,1.0,,,,,,
42,-24.0,"{'gamma': 0.9999, 'lr': 0.007940873214534717, 'tau': 0.2115774417910549, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5473, 'train_freq': 687, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",68,256,,0.9999,0.007940873214534717,1.0,,,,,,
42,32.0,"{'gamma': 0.995, 'lr': 0.008439941169147206, 'tau': 0.9297529997594802, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5713, 'train_freq': 547, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",69,256,,0.995,0.008439941169147206,1.0,,,,,,
42,50.0,"{'gamma': 0.995, 'lr': 0.0007947969557637793, 'tau': 0.9302983409535626, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 7723, 'train_freq': 691, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",70,256,,0.995,0.0007947969557637793,1.0,,,,,,
42,-24.0,"{'gamma': 0.9, 'lr': 0.0002468471330383963, 'tau': 0.0034371386392222725, 'batch_size': 128, 'buffer_size': 100000, 'learning_starts': 249, 'train_freq': 200, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",71,128,,0.9,0.0002468471330383963,0.5,,,,,,
42,-14.0,"{'gamma': 0.9, 'lr': 0.0010558773497950156, 'tau': 0.0037839450080145312, 'batch_size': 128, 'buffer_size': 100000, 'learning_starts': 140, 'train_freq': 694, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",72,128,,0.9,0.0010558773497950156,0.5,,,,,,
42,,"{'gamma': 0.999, 'lr': 0.0013293963294683999, 'tau': 0.002072324854559379, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 5244, 'train_freq': 1, 'gradient_steps': 300, 'ent_coef': 0.01, 'net_arch': 'big'}",73,256,,0.999,0.0013293963294683999,0.01,,,,,,
42,-6.0,"{'gamma': 0.995, 'lr': 0.0003061365815979532, 'tau': 0.11915514154586572, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5130, 'train_freq': 699, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -50}",74,512,,0.995,0.0003061365815979532,auto,,,,,,
42,12.0,"{'gamma': 0.995, 'lr': 0.0004513390350124166, 'tau': 0.015490796194089258, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 4530, 'train_freq': 3, 'gradient_steps': 100, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -10}",75,512,,0.995,0.0004513390350124166,auto,,,,,,
42,30.0,"{'gamma': 0.995, 'lr': 0.00045285044592980385, 'tau': 0.5749232345316821, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 7654, 'train_freq': 493, 'gradient_steps': 100, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -10}",76,512,,0.995,0.00045285044592980385,auto,,,,,,
42,30.0,"{'gamma': 0.995, 'lr': 0.0003706890950833778, 'tau': 0.521706714185716, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5144, 'train_freq': 2, 'gradient_steps': 100, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -10}",77,512,,0.995,0.0003706890950833778,auto,,,,,,
42,50.0,"{'gamma': 0.995, 'lr': 0.00145727761557947, 'tau': 0.5512424065744133, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 9239, 'train_freq': 765, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",78,512,,0.995,0.00145727761557947,0.01,,,,,,
42,-38.0,"{'gamma': 0.999, 'lr': 0.0013571098903334905, 'tau': 0.3208303852121132, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 4569, 'train_freq': 763, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",79,512,,0.999,0.0013571098903334905,0.01,,,,,,
42,6.0,"{'gamma': 0.999, 'lr': 0.01197862639049085, 'tau': 0.3043629901896979, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 5787, 'train_freq': 144, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'small'}",80,512,,0.999,0.01197862639049085,0.05,,,,,,
42,-30.0,"{'gamma': 0.999, 'lr': 0.028886973812486644, 'tau': 0.01570255120321597, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5726, 'train_freq': 560, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",81,512,,0.999,0.028886973812486644,0.01,,,,,,
42,,"{'gamma': 0.999, 'lr': 0.00044093413388603765, 'tau': 0.16029613601417747, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 4666, 'train_freq': 1, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",82,512,,0.999,0.00044093413388603765,0.01,,,,,,
42,32.0,"{'gamma': 0.999, 'lr': 0.06608949008504854, 'tau': 0.015820560894268677, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 4437, 'train_freq': 790, 'gradient_steps': 1, 'ent_coef': 0.01, 'net_arch': 'big'}",83,512,,0.999,0.06608949008504854,0.01,,,,,,
42,-12.0,"{'gamma': 0.999, 'lr': 0.030249914089703758, 'tau': 0.0025035442426208023, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 6330, 'train_freq': 457, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",84,512,,0.999,0.030249914089703758,0.01,,,,,,
42,20.0,"{'gamma': 0.999, 'lr': 0.04746667035767125, 'tau': 0.16433822035416143, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 4649, 'train_freq': 567, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",85,512,,0.999,0.04746667035767125,0.01,,,,,,
42,38.0,"{'gamma': 0.999, 'lr': 0.0060134332854453595, 'tau': 0.000527062261159875, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5594, 'train_freq': 527, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",86,512,,0.999,0.0060134332854453595,0.01,,,,,,
42,-26.0,"{'gamma': 0.999, 'lr': 0.0028688661672463217, 'tau': 0.008300235869632175, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 3985, 'train_freq': 354, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",87,512,,0.999,0.0028688661672463217,0.01,,,,,,
42,28.0,"{'gamma': 0.999, 'lr': 0.01424555502911985, 'tau': 0.00880230854206132, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5323, 'train_freq': 408, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",88,256,,0.999,0.01424555502911985,0.01,,,,,,
42,26.0,"{'gamma': 0.999, 'lr': 0.02601932744917329, 'tau': 0.0048571402154085775, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5831, 'train_freq': 648, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",89,512,,0.999,0.02601932744917329,0.01,,,,,,
42,34.0,"{'gamma': 0.999, 'lr': 0.0029014903386106023, 'tau': 0.050892545038333355, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 4044, 'train_freq': 309, 'gradient_steps': 300, 'ent_coef': 0.01, 'net_arch': 'big'}",90,512,,0.999,0.0029014903386106023,0.01,,,,,,
42,-26.0,"{'gamma': 0.98, 'lr': 0.0008011858860516225, 'tau': 0.33886120017787114, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 8482, 'train_freq': 62, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'small'}",91,64,,0.98,0.0008011858860516225,0.5,,,,,,
42,22.0,"{'gamma': 0.95, 'lr': 0.0001796427619111214, 'tau': 0.08711444787608064, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 5159, 'train_freq': 585, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",92,256,,0.95,0.0001796427619111214,1.0,,,,,,
42,-26.0,"{'gamma': 0.95, 'lr': 0.001778670661572768, 'tau': 0.0019197244606614248, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 4898, 'train_freq': 560, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",93,256,,0.95,0.001778670661572768,1.0,,,,,,
42,50.0,"{'gamma': 0.95, 'lr': 0.00017013942455909855, 'tau': 0.2619009516047088, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 6273, 'train_freq': 508, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",94,256,,0.95,0.00017013942455909855,1.0,,,,,,
42,-12.0,"{'gamma': 0.95, 'lr': 0.00015235559643447206, 'tau': 0.0019255327259353622, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 6092, 'train_freq': 590, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",95,256,,0.95,0.00015235559643447206,1.0,,,,,,
42,-38.0,"{'gamma': 0.95, 'lr': 0.0019002385881864954, 'tau': 0.7496575871608981, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 7363, 'train_freq': 591, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",96,256,,0.95,0.0019002385881864954,1.0,,,,,,
42,26.0,"{'gamma': 0.98, 'lr': 0.0007719263925100961, 'tau': 0.7727152227985563, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 8577, 'train_freq': 581, 'gradient_steps': 10, 'ent_coef': 1.0, 'net_arch': 'small'}",97,64,,0.98,0.0007719263925100961,1.0,,,,,,
42,26.0,"{'gamma': 0.98, 'lr': 0.0017564021579035455, 'tau': 0.6861914707807518, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 8750, 'train_freq': 898, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",98,64,,0.98,0.0017564021579035455,0.001,,,,,,
42,2.0,"{'gamma': 0.99, 'lr': 0.0016132312864564075, 'tau': 0.6734552837351113, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 2543, 'train_freq': 124, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'small'}",99,64,,0.99,0.0016132312864564075,0.001,,,,,,
42,34.0,"{'gamma': 0.999, 'lr': 0.003018103301417214, 'tau': 0.01210405806042816, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 2347, 'train_freq': 291, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",100,512,,0.999,0.003018103301417214,0.01,,,,,,
42,18.0,"{'gamma': 0.99, 'lr': 0.01687003186445001, 'tau': 0.3964679823023477, 'batch_size': 16, 'buffer_size': 100000, 'learning_starts': 7422, 'train_freq': 717, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",101,16,,0.99,0.01687003186445001,0.5,,,,,,
123,-14.0,"{'gamma': 0.995, 'lr': 1.858647570705241e-05, 'tau': 0.022156742627816573, 'batch_size': 128, 'buffer_size': 100000, 'learning_starts': 912, 'train_freq': 923, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'big'}",0,128,,0.995,1.858647570705241e-05,0.05,,,,,,
123,6.0,"{'gamma': 0.9999, 'lr': 0.07244074059703243, 'tau': 0.029914269006566713, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 3999, 'train_freq': 566, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'medium'}",1,32,,0.9999,0.07244074059703243,0.1,,,,,,
123,-26.0,"{'gamma': 0.95, 'lr': 0.0022786317762717016, 'tau': 0.2781325870562946, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 1669, 'train_freq': 932, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",2,64,,0.95,0.0022786317762717016,1.0,,,,,,
123,-18.0,"{'gamma': 0.995, 'lr': 0.00661798655623031, 'tau': 0.22686789587812276, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 481, 'train_freq': 9, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'medium'}",3,256,,0.995,0.00661798655623031,0.5,,,,,,
123,6.0,"{'gamma': 0.98, 'lr': 0.0230172735797416, 'tau': 0.006899769727978882, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 2000, 'train_freq': 490, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'medium'}",4,256,,0.98,0.0230172735797416,0.05,,,,,,
123,-18.0,"{'gamma': 0.98, 'lr': 0.0001789566355244209, 'tau': 0.19461090111109983, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 2059, 'train_freq': 536, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",5,256,,0.98,0.0001789566355244209,0.1,,,,,,
123,32.0,"{'gamma': 0.99, 'lr': 0.14537069299955654, 'tau': 0.04249241567767241, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 8235, 'train_freq': 220, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'small'}",6,64,,0.99,0.14537069299955654,0.05,,,,,,
123,-30.0,"{'gamma': 0.98, 'lr': 0.004280868159899852, 'tau': 0.031220546904328735, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 266, 'train_freq': 601, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'big'}",7,512,,0.98,0.004280868159899852,0.5,,,,,,
123,-14.0,"{'gamma': 0.9999, 'lr': 0.00016525811568268587, 'tau': 0.0032746822793411692, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 896, 'train_freq': 157, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'medium'}",8,32,,0.9999,0.00016525811568268587,0.5,,,,,,
123,24.0,"{'gamma': 0.9999, 'lr': 7.117989582780121e-05, 'tau': 0.0031323765274074112, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 8730, 'train_freq': 763, 'gradient_steps': 300, 'ent_coef': 0.001, 'net_arch': 'big'}",9,512,,0.9999,7.117989582780121e-05,0.001,,,,,,
123,26.0,"{'gamma': 0.999, 'lr': 1.2706833952192959e-05, 'tau': 0.19802901207844506, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 1189, 'train_freq': 368, 'gradient_steps': 1, 'ent_coef': 0.01, 'net_arch': 'small'}",10,512,,0.999,1.2706833952192959e-05,0.01,,,,,,
123,26.0,"{'gamma': 0.9, 'lr': 0.0039783956245393855, 'tau': 0.0002680925752989612, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 5717, 'train_freq': 669, 'gradient_steps': 10, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -100}",11,16,,0.9,0.0039783956245393855,auto,,,,,,
123,22.0,"{'gamma': 0.95, 'lr': 0.0028875359069667193, 'tau': 0.7267342183193125, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 3833, 'train_freq': 945, 'gradient_steps': 10, 'ent_coef': 1.0, 'net_arch': 'big'}",12,64,,0.95,0.0028875359069667193,1.0,,,,,,
123,18.0,"{'gamma': 0.95, 'lr': 0.0018246053039044055, 'tau': 0.6862218750637746, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 3130, 'train_freq': 824, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'big'}",13,512,,0.95,0.0018246053039044055,0.5,,,,,,
123,-36.0,"{'gamma': 0.98, 'lr': 0.0135992128453355, 'tau': 0.135870961568429, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 6384, 'train_freq': 322, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",14,64,,0.98,0.0135992128453355,1.0,,,,,,
123,20.0,"{'gamma': 0.95, 'lr': 0.0007012786926636743, 'tau': 0.08527841637361792, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 6040, 'train_freq': 726, 'gradient_steps': 10, 'ent_coef': 1.0, 'net_arch': 'big'}",15,64,,0.95,0.0007012786926636743,1.0,,,,,,
123,20.0,"{'gamma': 0.98, 'lr': 0.8955031132774407, 'tau': 0.0006835383391047359, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 273, 'train_freq': 987, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",16,128,,0.98,0.8955031132774407,1.0,,,,,,
123,26.0,"{'gamma': 0.98, 'lr': 0.5248676508480044, 'tau': 0.0006290149264058094, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 7411, 'train_freq': 371, 'gradient_steps': 10, 'ent_coef': 1.0, 'net_arch': 'big'}",17,512,,0.98,0.5248676508480044,1.0,,,,,,
123,-12.0,"{'gamma': 0.98, 'lr': 0.020981835606945328, 'tau': 0.011028146721245842, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 7388, 'train_freq': 329, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'small'}",18,512,,0.98,0.020981835606945328,0.5,,,,,,
123,26.0,"{'gamma': 0.98, 'lr': 0.017951838571929106, 'tau': 0.07081134146028237, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 6825, 'train_freq': 356, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",19,16,,0.98,0.017951838571929106,0.001,,,,,,
123,38.0,"{'gamma': 0.9, 'lr': 0.026622180789000693, 'tau': 0.08585060861388526, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 5136, 'train_freq': 128, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -50}",20,16,,0.9,0.026622180789000693,auto,,,,,,
123,-38.0,"{'gamma': 0.9, 'lr': 0.0006052065175927328, 'tau': 0.013775320078849042, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 4754, 'train_freq': 20, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -1}",21,64,,0.9,0.0006052065175927328,auto,,,,,,
123,26.0,"{'gamma': 0.999, 'lr': 0.001016830997777898, 'tau': 0.26211799478039344, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 9770, 'train_freq': 605, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",22,64,,0.999,0.001016830997777898,1.0,,,,,,
123,4.0,"{'gamma': 0.99, 'lr': 0.007838166326251249, 'tau': 0.4461029689419973, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 2399, 'train_freq': 448, 'gradient_steps': 300, 'ent_coef': 0.01, 'net_arch': 'big'}",23,64,,0.99,0.007838166326251249,0.01,,,,,,
123,6.0,"{'gamma': 0.9, 'lr': 0.0005292809671103107, 'tau': 0.01169966446556563, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 4454, 'train_freq': 1, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -1}",24,64,,0.9,0.0005292809671103107,auto,,,,,,
123,38.0,"{'gamma': 0.9, 'lr': 0.0004661004443260373, 'tau': 0.012408521616474648, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 4523, 'train_freq': 61, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -1}",25,64,,0.9,0.0004661004443260373,auto,,,,,,
123,20.0,"{'gamma': 0.9, 'lr': 0.09093477787829325, 'tau': 0.003615091401362721, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 6507, 'train_freq': 274, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -20}",26,64,,0.9,0.09093477787829325,auto,,,,,,
123,32.0,"{'gamma': 0.98, 'lr': 0.08724397304054968, 'tau': 0.004768568214204177, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 9905, 'train_freq': 227, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -20}",27,64,,0.98,0.08724397304054968,auto,,,,,,
123,-2.0,"{'gamma': 0.98, 'lr': 0.009860257384673068, 'tau': 0.05522073395298934, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 3095, 'train_freq': 664, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'big'}",28,512,,0.98,0.009860257384673068,0.5,,,,,,
123,0.0,"{'gamma': 0.98, 'lr': 0.009063958588504397, 'tau': 0.04864607366471432, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 8721, 'train_freq': 439, 'gradient_steps': 300, 'ent_coef': 0.5, 'net_arch': 'big'}",29,512,,0.98,0.009063958588504397,0.5,,,,,,
123,-6.0,"{'gamma': 0.995, 'lr': 0.0002262731957432145, 'tau': 0.022321805923014335, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 5023, 'train_freq': 414, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",30,128,,0.995,0.0002262731957432145,0.1,,,,,,
123,24.0,"{'gamma': 0.995, 'lr': 0.00021997585104134665, 'tau': 0.0188635764435247, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 5523, 'train_freq': 826, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'big'}",31,128,,0.995,0.00021997585104134665,0.01,,,,,,
123,-36.0,"{'gamma': 0.95, 'lr': 0.0012251984375634282, 'tau': 0.11804110266678434, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 4, 'train_freq': 878, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",32,64,,0.95,0.0012251984375634282,1.0,,,,,,
123,-2.0,"{'gamma': 0.95, 'lr': 0.001846671307577718, 'tau': 0.10351390689980357, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 1202, 'train_freq': 91, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",33,64,,0.95,0.001846671307577718,1.0,,,,,,
123,-26.0,"{'gamma': 0.95, 'lr': 0.0012656295173094966, 'tau': 0.12391516196978565, 'batch_size': 32, 'buffer_size': 100000, 'learning_starts': 37, 'train_freq': 859, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",34,32,,0.95,0.0012656295173094966,1.0,,,,,,
123,6.0,"{'gamma': 0.95, 'lr': 4.8424744820320426e-05, 'tau': 0.13469505495607037, 'batch_size': 32, 'buffer_size': 100000, 'learning_starts': 228, 'train_freq': 879, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'medium'}",35,32,,0.95,4.8424744820320426e-05,1.0,,,,,,
123,-38.0,"{'gamma': 0.9, 'lr': 0.0013956236684671349, 'tau': 0.02747535247179293, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 2908, 'train_freq': 540, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",36,64,,0.9,0.0013956236684671349,1.0,,,,,,
123,50.0,"{'gamma': 0.9, 'lr': 0.04927506293288178, 'tau': 0.028836120821873736, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 7362, 'train_freq': 587, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'medium'}",37,64,,0.9,0.04927506293288178,0.05,,,,,,
123,30.0,"{'gamma': 0.99, 'lr': 0.004428418432284132, 'tau': 0.37397763363656195, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 2844, 'train_freq': 731, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",38,256,,0.99,0.004428418432284132,0.1,,,,,,
123,14.0,"{'gamma': 0.9, 'lr': 0.0004240119845205034, 'tau': 0.37437404489031645, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 3343, 'train_freq': 526, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",39,64,,0.9,0.0004240119845205034,1.0,,,,,,
123,-6.0,"{'gamma': 0.9, 'lr': 0.0003323324491570642, 'tau': 0.0015442445890880036, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 3776, 'train_freq': 524, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",40,64,,0.9,0.0003323324491570642,1.0,,,,,,
123,-6.0,"{'gamma': 0.9, 'lr': 0.00010114872278041808, 'tau': 0.0016286508869059056, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 4577, 'train_freq': 253, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",41,64,,0.9,0.00010114872278041808,1.0,,,,,,
123,36.0,"{'gamma': 0.9999, 'lr': 0.0011243743637128684, 'tau': 0.03674177000762441, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 664, 'train_freq': 628, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'big'}",42,64,,0.9999,0.0011243743637128684,1.0,,,,,,
123,22.0,"{'gamma': 0.9999, 'lr': 0.004950063867992532, 'tau': 0.028292204352962588, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 1665, 'train_freq': 633, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'big'}",43,64,,0.9999,0.004950063867992532,0.001,,,,,,
123,36.0,"{'gamma': 0.999, 'lr': 0.003320149713039691, 'tau': 0.0160126455554435, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 1469, 'train_freq': 465, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'big'}",44,256,,0.999,0.003320149713039691,0.001,,,,,,
123,42.0,"{'gamma': 0.999, 'lr': 0.001788081675171259, 'tau': 0.0066202556921016965, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 2457, 'train_freq': 479, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'big'}",45,256,,0.999,0.001788081675171259,0.05,,,,,,
123,-50.0,"{'gamma': 0.98, 'lr': 0.012956414112894018, 'tau': 0.007000214862045099, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 2496, 'train_freq': 555, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'medium'}",46,64,,0.98,0.012956414112894018,0.05,,,,,,
123,32.0,"{'gamma': 0.98, 'lr': 0.011760785350786679, 'tau': 0.16036149951992518, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 6179, 'train_freq': 567, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'medium'}",47,64,,0.98,0.011760785350786679,0.5,,,,,,
123,34.0,"{'gamma': 0.98, 'lr': 0.0009049713522634984, 'tau': 0.061161610309496336, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 5421, 'train_freq': 176, 'gradient_steps': 10, 'ent_coef': 1.0, 'net_arch': 'big'}",48,512,,0.98,0.0009049713522634984,1.0,,,,,,
123,30.0,"{'gamma': 0.9, 'lr': 0.052716768056247754, 'tau': 0.006797998451346921, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 4094, 'train_freq': 776, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'medium'}",49,64,,0.9,0.052716768056247754,0.05,,,,,,
123,26.0,"{'gamma': 0.95, 'lr': 0.05057671644320043, 'tau': 0.007226698470757939, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 3793, 'train_freq': 308, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'medium'}",50,64,,0.95,0.05057671644320043,0.05,,,,,,
